ObjID;AverageWeightedDuration;EndDate;FollowUpDate;IsDefault;LastChangeByUser;LastChangeOnDate;LongDescription;ManagementType;PortfolioExternalID;PortfolioID;PortfolioType;Profile;ShortDescription;StartDate;ValuationCurrency;ModifiedForHistory;ValidFrom;ValidUntil;ClassName;Created;CreatedBy;LockID;Modified;ModifiedBy;Notepad;CopyOf;PerspectiveID;LevelID;CompositionTypeID;IsCoveragePortfolio;SubPortfolioTypeID;ObjID_CPortfolio;InvestmentObjectiveID;LiquidationTypeID;TermsAndConditionsVersionID;CustodyTypeID;NomineeIndicatorID;CostClassificationID;AdvisedRiskProfileID;RiskProfileDate;AccountDefaultingID;SoftLink;NoManagementFeeCalculation;ObjID_CManagementFeeGroup;AverageWeightedYield;ModelPortfolioTypeID;ResetCalendarStartDate;ResetFrequency;LifeCycleStatusId;RegulationID;ExposureBasisID;TargetGrossLeverageFactor;InitialCompositionDate;FiscalYearEndDay;FiscalYearEndMonth;ObjID_CSeededPortfolio;UID;RiskProfileExpirationDate;AbilityToBearLossID;InvestmentHorizonID;RiskToleranceID
F9ED5A4A-7982-4D6C-884D-E5730D8DEB20;NULL;NULL;2013-01-17 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0021;NULL;4;603;NULL;2013-01-17 00:00:00.000;EUR;2013-01-17 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-01-17 11:03:07.497;HKLEVERWAL;7DFE4FC5-9433-4C05-B5CF-E5F67BEF7B09;2013-01-17 11:03:07.497;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;F9ED5A4A-7982-4D6C-884D-E5730D8DEB20;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;414;NULL;NULL;NULL;NULL
14CCAADC-8C79-4BA8-9E6B-FAE401F5A02B;NULL;NULL;2013-01-17 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0022;NULL;4;1;NULL;2013-01-17 00:00:00.000;EUR;2013-01-17 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-01-17 14:41:55.953;HKLEVERWAL;5D28B0AB-9096-4907-9E79-A6AF79BE2F3C;2013-01-17 14:41:55.953;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;14CCAADC-8C79-4BA8-9E6B-FAE401F5A02B;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;415;NULL;NULL;NULL;NULL
73D68D69-6E67-49DB-9030-57A5F3C8F8FA;NULL;NULL;2013-01-24 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0026;NULL;4;603;NULL;2013-01-24 00:00:00.000;EUR;2013-01-24 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-01-24 09:21:52.207;HKLEVERWAL;43D9D6D7-C67F-417C-A0B1-A79CE5F7F810;2013-01-24 09:21:52.207;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;73D68D69-6E67-49DB-9030-57A5F3C8F8FA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;416;NULL;NULL;NULL;NULL
4FC33B42-A086-46E4-ABB0-4EB3F36BE6DC;NULL;NULL;2013-01-24 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0027;NULL;4;603;NULL;2013-01-24 00:00:00.000;EUR;2013-01-24 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-01-24 09:30:22.090;HKLEVERWAL;192DC1AE-7665-4328-A054-D612FB52754F;2013-01-24 09:30:22.090;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;4FC33B42-A086-46E4-ABB0-4EB3F36BE6DC;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;417;NULL;NULL;NULL;NULL
DFFFA7B1-3AEC-4264-9F20-53236CB74BBA;NULL;NULL;2013-05-16 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0028;NULL;4;2;NULL;2013-05-16 00:00:00.000;EUR;2013-05-16 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-05-16 16:07:58.737;HPVANWERSCH;65986A03-B03D-4703-9E0D-C89E41E94CFE;2013-05-16 16:07:58.737;HPVANWERSCH;NULL;NULL;NULL;NULL;NULL;NULL;1;DFFFA7B1-3AEC-4264-9F20-53236CB74BBA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;418;NULL;NULL;NULL;NULL
439C0B0A-F783-4C18-ABAB-C3F1D584C203;NULL;NULL;2013-07-19 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0029;NULL;4;603;NULL;2013-07-19 00:00:00.000;EUR;2013-07-19 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-07-19 16:06:48.940;HPVANWERSCH;B80CDF6F-A918-4C6B-BC3B-D0D18F28EA16;2013-07-19 16:06:48.940;HPVANWERSCH;NULL;NULL;NULL;NULL;NULL;NULL;1;439C0B0A-F783-4C18-ABAB-C3F1D584C203;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;419;NULL;NULL;NULL;NULL
8940C059-E948-4960-AD98-AC3F633540BF;NULL;NULL;2013-07-19 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0030;NULL;4;602;NULL;2013-07-19 00:00:00.000;EUR;2013-07-19 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-07-19 16:38:56.033;HPVANWERSCH;D4826457-BC55-427A-901D-9960040AC7BC;2013-07-19 16:38:56.033;HPVANWERSCH;NULL;NULL;NULL;NULL;NULL;NULL;1;8940C059-E948-4960-AD98-AC3F633540BF;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;420;NULL;NULL;NULL;NULL
03B63FC3-26F4-4F7F-8BE9-2F74A3F3A03F;NULL;NULL;2013-09-03 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0031;NULL;4;1;NULL;2013-09-03 00:00:00.000;EUR;2013-09-03 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-09-03 09:42:34.430;FDUCHATEAU;B3937617-7F28-438C-AC57-96BDD6DEA02F;2013-09-03 09:42:34.430;FDUCHATEAU;NULL;NULL;NULL;NULL;NULL;NULL;1;03B63FC3-26F4-4F7F-8BE9-2F74A3F3A03F;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;421;NULL;NULL;NULL;NULL
CE086662-7CDE-43BB-8ECA-7746E4303FC8;NULL;NULL;2013-12-19 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0032;NULL;4;2;NULL;2013-12-19 00:00:00.000;EUR;2013-12-19 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-12-19 11:13:05.437;HKLEVERWAL;A977A9BC-C7DA-475B-B7FF-56621617F00A;2013-12-19 11:13:05.437;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;CE086662-7CDE-43BB-8ECA-7746E4303FC8;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;422;NULL;NULL;NULL;NULL
D0D0A2B8-6640-418F-9827-8A20AF416416;NULL;NULL;2014-01-29 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0033;NULL;4;603;NULL;2014-01-27 00:00:00.000;EUR;2014-01-27 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-01-29 11:33:35.930;RDERKX;BB44AE21-4144-4418-B47B-FF44D4FE429D;2014-01-29 11:33:35.930;RDERKX;NULL;NULL;NULL;NULL;NULL;NULL;1;D0D0A2B8-6640-418F-9827-8A20AF416416;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;423;NULL;NULL;NULL;NULL
D96F7619-6074-42E3-8C98-9CE86ABA37C1;NULL;NULL;2014-03-06 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0034;NULL;4;603;NULL;2014-03-06 00:00:00.000;EUR;2014-03-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-03-06 10:49:24.243;HKLEVERWAL;88F7E366-DC5A-4F98-8257-E2CE0BD14B69;2014-03-06 10:49:24.243;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;D96F7619-6074-42E3-8C98-9CE86ABA37C1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;424;NULL;NULL;NULL;NULL
7F204258-AEB7-45A2-83F5-AF95FCB44525;NULL;NULL;2014-03-06 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0035;NULL;4;603;NULL;2014-03-06 00:00:00.000;EUR;2014-03-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-03-06 10:56:54.193;HKLEVERWAL;D429E8B4-C02F-4B68-A3B1-578D05532128;2014-03-06 10:56:54.193;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;7F204258-AEB7-45A2-83F5-AF95FCB44525;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;425;NULL;NULL;NULL;NULL
C2E1ECA6-2C2F-4870-A1F0-625EE482D641;NULL;NULL;2014-03-20 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0036;NULL;4;603;NULL;2014-03-20 00:00:00.000;EUR;2014-03-20 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-03-20 11:11:33.590;HKLEVERWAL;EEAA8917-E7D8-46E4-8883-B1D093178352;2014-03-20 11:11:33.590;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;C2E1ECA6-2C2F-4870-A1F0-625EE482D641;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;426;NULL;NULL;NULL;NULL
141A1390-1FB8-463C-8470-4CB464B8A35D;NULL;NULL;2014-07-15 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0037;NULL;4;1;NULL;2014-07-15 00:00:00.000;EUR;2014-07-15 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-07-15 11:01:58.450;HKLEVERWAL;B16421D0-4F16-4C5F-999A-A8C05681FE2C;2014-07-15 11:01:58.450;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;141A1390-1FB8-463C-8470-4CB464B8A35D;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;427;NULL;NULL;NULL;NULL
D5A8E38E-5025-40F8-BF2E-59F3B2B9B5AB;NULL;NULL;2014-07-15 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0038;NULL;4;1;NULL;2014-07-15 00:00:00.000;EUR;2014-07-15 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-07-15 11:42:30.110;HKLEVERWAL;08070147-DF05-4EC3-9CBB-39183AFDD00F;2014-07-15 11:42:30.110;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;D5A8E38E-5025-40F8-BF2E-59F3B2B9B5AB;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;428;NULL;NULL;NULL;NULL
711C767D-2B43-45D9-A8F4-44F3A41E439B;NULL;NULL;2014-09-30 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0039;NULL;4;603;NULL;2014-09-30 00:00:00.000;EUR;2014-09-30 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-09-30 17:03:48.770;ACREEMERS;5D2081C7-B246-4DF2-B7DD-12BC40630FE8;2014-09-30 17:03:48.770;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;711C767D-2B43-45D9-A8F4-44F3A41E439B;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;429;NULL;NULL;NULL;NULL
26122327-C270-4A93-B50C-75FA83539C25;NULL;NULL;2014-09-30 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0040;NULL;4;603;NULL;2014-09-30 00:00:00.000;EUR;2014-09-30 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-09-30 17:07:12.963;ACREEMERS;E7758C97-0CDE-4CF7-8D62-1381464BFC02;2014-09-30 17:07:12.963;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;26122327-C270-4A93-B50C-75FA83539C25;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;430;NULL;NULL;NULL;NULL
60D79237-0113-43FE-A87A-0F4BDB128DE6;NULL;NULL;2014-10-03 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0043;NULL;4;2;NULL;2014-10-03 00:00:00.000;EUR;2014-10-03 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-10-03 13:31:55.490;ACREEMERS;A575B7C5-6ED8-4112-89CE-1B695F0ABD1B;2014-10-03 13:31:55.490;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;60D79237-0113-43FE-A87A-0F4BDB128DE6;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;431;NULL;NULL;NULL;NULL
591A1895-FA4F-4F01-B99D-CEA7CD41FC15;NULL;NULL;2014-10-06 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0044;NULL;4;1;NULL;2014-10-06 00:00:00.000;EUR;2014-10-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-10-06 12:16:41.550;RDERKX;24FF679F-A5CD-4E30-A1F4-3B18866485F5;2014-10-06 12:16:41.550;RDERKX;NULL;NULL;NULL;NULL;NULL;NULL;1;591A1895-FA4F-4F01-B99D-CEA7CD41FC15;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;432;NULL;NULL;NULL;NULL
800A45B6-B3A9-4674-91EA-FA06594E9175;NULL;NULL;2014-10-13 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0045;NULL;4;2;NULL;2014-10-13 00:00:00.000;EUR;2014-10-13 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-10-13 14:01:49.140;ACREEMERS;E9F408E2-12A8-4CD4-AAAA-DB349C0AD3E9;2014-10-13 14:01:49.140;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;800A45B6-B3A9-4674-91EA-FA06594E9175;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;433;NULL;NULL;NULL;NULL
2CBA666C-4FAF-45B5-8A5B-A96095EF33BE;NULL;NULL;2014-10-17 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0046;NULL;4;602;NULL;2014-10-17 00:00:00.000;EUR;2014-10-17 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-10-17 11:36:11.090;ACREEMERS;5C53876D-78E4-4CC5-8A9E-3053CA17D3AE;2014-10-17 11:36:11.090;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;2CBA666C-4FAF-45B5-8A5B-A96095EF33BE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;434;NULL;NULL;NULL;NULL
0321D310-1BB9-4AEA-ADDC-AFED922909C1;NULL;NULL;2014-10-23 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0047;NULL;4;2;NULL;2014-10-23 00:00:00.000;EUR;2014-10-23 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-10-23 17:03:19.597;ACREEMERS;BD1871A3-CF48-459B-93D7-AB9831605274;2014-10-23 17:03:19.597;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;0321D310-1BB9-4AEA-ADDC-AFED922909C1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;435;NULL;NULL;NULL;NULL
20DB3C21-DE92-48A3-AAC0-835DB91C1F8E;NULL;NULL;2014-10-23 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0048;NULL;4;2;NULL;2014-10-23 00:00:00.000;EUR;2014-10-23 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-10-23 17:05:03.637;ACREEMERS;5C546036-01DD-48A2-B040-24C98482C0D3;2014-10-23 17:05:03.637;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;20DB3C21-DE92-48A3-AAC0-835DB91C1F8E;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;436;NULL;NULL;NULL;NULL
B1063B39-F34B-406E-A83D-6C4B8757E558;NULL;NULL;2014-11-06 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0049;NULL;4;1;NULL;2014-11-06 00:00:00.000;EUR;2014-11-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-11-06 10:31:13.893;HKLEVERWAL;7164CC69-B2EA-4904-8FAF-B07227D98197;2014-11-06 10:31:13.893;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;B1063B39-F34B-406E-A83D-6C4B8757E558;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;437;NULL;NULL;NULL;NULL
A32C84A0-52F6-4FCF-9B9C-1C5FE62D29CE;NULL;NULL;2014-11-06 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0050;NULL;4;1;NULL;2014-11-06 00:00:00.000;EUR;2014-11-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-11-06 10:43:11.830;HKLEVERWAL;CBAB0FD1-E617-4CA8-8D5D-EA12A5902984;2014-11-06 10:43:11.830;HKLEVERWAL;NULL;NULL;NULL;NULL;NULL;NULL;1;A32C84A0-52F6-4FCF-9B9C-1C5FE62D29CE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;438;NULL;NULL;NULL;NULL
249CCA05-AEA6-46C5-8CD5-973D4C474A6B;NULL;NULL;2014-11-10 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0051;NULL;4;3;NULL;2014-11-10 00:00:00.000;EUR;2014-11-10 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-11-10 10:47:03.567;ACREEMERS;00940455-77DC-4787-9452-A461E7E96C44;2014-11-10 10:47:03.567;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;249CCA05-AEA6-46C5-8CD5-973D4C474A6B;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;439;NULL;NULL;NULL;NULL
4BE186F3-49AA-42CB-B1DA-1839C0891C91;NULL;NULL;2015-03-02 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0052;NULL;4;601;NULL;2015-03-02 00:00:00.000;EUR;2015-03-02 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-03-02 12:26:41.090;RDERKX;91DA16B2-60F1-4828-9BE5-6CDE7E7FC8D7;2015-03-02 12:26:41.090;RDERKX;NULL;NULL;NULL;NULL;NULL;NULL;1;4BE186F3-49AA-42CB-B1DA-1839C0891C91;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;440;NULL;NULL;NULL;NULL
3EE0CD0B-D8E9-4C95-9F1D-FC6F3C33F9DD;NULL;NULL;2015-03-02 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0053;NULL;4;602;NULL;2015-03-02 00:00:00.000;EUR;2015-03-02 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-03-02 12:32:17.453;RDERKX;A2661410-154E-4FDC-8861-D856FC967A5A;2015-03-02 12:32:17.453;RDERKX;NULL;NULL;NULL;NULL;NULL;NULL;1;3EE0CD0B-D8E9-4C95-9F1D-FC6F3C33F9DD;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;441;NULL;NULL;NULL;NULL
E82CE5C8-1493-4CF7-8479-0EC6CA5907CA;NULL;NULL;2015-06-18 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0054;NULL;4;1;NULL;2015-06-18 00:00:00.000;EUR;2015-06-18 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-06-18 11:18:40.350;ACREEMERS;DCF94D9F-5B50-4CBB-B72E-DAAF4D2BF1BC;2015-06-18 11:18:40.350;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;E82CE5C8-1493-4CF7-8479-0EC6CA5907CA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;442;NULL;NULL;NULL;NULL
0C024A74-00BF-4ED2-8022-C854D2FEF1B7;NULL;NULL;2015-07-07 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0055;NULL;4;603;NULL;2015-07-07 00:00:00.000;EUR;2015-07-07 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-07-07 16:18:29.253;ACREEMERS;E7CD0644-E427-4A5C-8CA7-26E6D1C7EB10;2015-07-07 16:18:29.253;ACREEMERS;NULL;NULL;NULL;NULL;NULL;NULL;1;0C024A74-00BF-4ED2-8022-C854D2FEF1B7;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;443;NULL;NULL;NULL;NULL
CB8A50AF-4C45-4CB3-BA53-2C1E996DD31E;NULL;NULL;2015-07-09 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0056;NULL;4;2;NULL;2015-07-09 00:00:00.000;EUR;2015-07-09 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-07-09 11:51:11.377;FDUCHATEAU;25B26040-7B89-48D0-BA8D-DEA72EBBF989;2015-07-09 11:51:11.377;FDUCHATEAU;NULL;NULL;NULL;NULL;NULL;NULL;1;CB8A50AF-4C45-4CB3-BA53-2C1E996DD31E;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;444;NULL;NULL;NULL;NULL
038BAB2C-1753-4981-8A4D-ACD36A94A2D3;NULL;NULL;2015-09-03 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0057;NULL;4;2;NULL;2015-09-03 00:00:00.000;EUR;2015-09-03 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-09-03 16:41:57.747;RDERKX;0ED92B80-0B6D-46A6-9B5C-2C3D3BF8A66B;2015-09-03 16:41:57.747;RDERKX;NULL;NULL;NULL;NULL;NULL;NULL;1;038BAB2C-1753-4981-8A4D-ACD36A94A2D3;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;445;NULL;NULL;NULL;NULL
FF5F321D-6AE6-4E9D-BF8C-06A728752F83;NULL;NULL;2015-09-03 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0058;NULL;4;2;NULL;2015-09-03 00:00:00.000;EUR;2015-09-03 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-09-03 17:07:05.037;RDERKX;D2B325E1-535A-46ED-ACA6-C106C21FA30A;2015-09-03 17:07:05.037;RDERKX;NULL;NULL;NULL;NULL;NULL;NULL;1;FF5F321D-6AE6-4E9D-BF8C-06A728752F83;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;446;NULL;NULL;NULL;NULL
8694CA10-4478-49FD-B2C9-82311FBE5FF4;NULL;NULL;2015-11-11 00:00:00.000;NULL;NULL;NULL;NULL;2;PR0059;NULL;4;1;NULL;2015-11-11 00:00:00.000;EUR;2015-11-11 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-11-11 15:02:07.577;HPVANWERSCH;0DE64094-C55E-479A-B3E1-CBBB73ED76D2;2015-11-11 15:02:07.577;HPVANWERSCH;NULL;NULL;NULL;NULL;NULL;NULL;1;8694CA10-4478-49FD-B2C9-82311FBE5FF4;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;447;NULL;NULL;NULL;NULL
