PortfolioID;PortfolioCurrency;SecurityID;SecurityCurrency;SecurityFullName;SecurityType;OptionClass;OptionStrikeDate;OptionStrikePrice;OptionCallPutIndicator;HoldingsDate;Quantity;Price;MarketValueInLocalCurrency;MarketValueInPortfolioCurrency;SecurityLongName;SecurityISIN;SecurityExchangeCode;SecurityMarketIdentificationCode;SecurityIsHelpFund;SecurityCorrectionalFraction;SecurityExpirationDate;SecurityContractSize;SecurityOptionStrikeCurrency;SecurityAdministrationUnit;SecurityOrderStream
0435911562;EUR;274265;USD;ACCENTURE A    AM NT;SHS;;;;;2024-10-18;34;376.86;12813.24;11824.7;ACCENTURE A            AM NOT;IE00B4BNMY34;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0435911562;EUR;287307;CHF;SIKA;SHS;;;;;2024-10-18;30;255;7650;8150.44;SIKA;CH0418792922;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0435911562;EUR;294104;USD;APPLE;SHS;;;;;2024-10-18;73;235;17155;15831.49;APPLE;US0378331005;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0435911562;EUR;;EUR;;;;;;;2024-10-18;;;4451.13;4451.13;;;;;;;;;;;
0136813283;EUR;038149;EUR;EXOR;SHS;;;;;2024-10-18;1490;98.7;147063;147063;EXOR;NL0012059018;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0136813283;EUR;062554;EUR;VOLKSWAGEN PA;SHS;;;;;2024-10-18;605;91.92;55611.6;55611.6;P A VOLKSWAGEN;DE0007664039;0044;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;079463;CAD;FAIRFAX FIN HOLD;SHS;;;;;2024-10-18;135;1728.54;233352.9;156192.43;FAIRFAX FINANCIAL HOLDINGS;CA3039011026;NCT;XTSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;086881;EUR;TESSENDERLO;SHS;;;;;2024-10-18;2510;25.85;64883.5;64883.5;TESSENDERLO;BE0003555639;0006;XBRU;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;087292;SGD;DBSH;SHS;;;;;2024-10-18;4100;39.7;162770;114546.13;DBS GROUP HOLDINGS;SG1L01001701;FMS;XSES;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;094063;USD;OCCIDENTAL PET;SHS;;;;;2024-10-18;2095;51.66;108227.7;99877.93;OCCIDENTAL PETROLEUM CORP;US6745991058;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;097672;GBP;BARRATT REDROW PLC;SHS;;;;;2024-10-18;16125;4.88;78690;94781.06;BARRATT REDROW PLC;GB0000811801;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;200664;USD;FERGUSON ENTRPRISES;SHS;;;;;2024-10-18;645;204.48;131889.6;121714.32;FERGUSON ENTERPRISES;US31488V1070;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;830;163.42;135638.6;125174.08;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;203907;USD;MOHAWK INDUSTRIES;SHS;;;;;2024-10-18;710;161.05;114345.5;105523.74;MOHAWK INDUSTRIES;US6081901042;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;204965;GBP;GSK;SHS;;;;;2024-10-18;5475;14.76;80811;97315.84;GSK;GB00BN7SWP63;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;215088;CAD;ATS CORPORATION;SHS;;;;;2024-10-18;3915;43.49;170263.35;113964.07;ATS CORPORATION;CA00217Y1043;NCT;XTSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;235398;DKK;DSV;SHS;;;;;2024-10-18;605;1496.5;905382.5;121412.16;DSV;DK0060079531;SDC;XCSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;239688;USD;BERKSHIRE HATHAWAY B;SHS;;;;;2024-10-18;370;464.8;171976;158708.05;BERKSHIRE HATHAWAY B;US0846707026;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;259054;USD;CHARTER COMM;SHS;;;;;2024-10-18;315;325.61;102567.15;94654.09;CHARTER COMMUNICATIONS;US16119P1084;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;293784;USD;CENTURY COMMUNITIES;SHS;;;;;2024-10-18;1500;102.9;154350;142441.9;CENTURY COMMUNITIES;US1565043007;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;295995;USD;NMI HOLDINGS;SHS;;;;;2024-10-18;4195;40.42;169561.9;156480.2;NMI HOLDINGS;US6292093050;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0136813283;EUR;;EUR;;;;;;;2024-10-18;;;109929.35;109929.35;;;;;;;;;;;
0111060907;EUR;039590;EUR;WOLTERS KLUWER;SHS;;;;;2024-10-18;455;159;72345;72345;WOLTERS KLUWER;NL0000395903;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0111060907;EUR;052763;GBP;ASHTEAD GROUP;SHS;;;;;2024-10-18;1810;59.02;106826.2;128644.38;ASHTEAD GROUP;GB0000536739;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;055934;EUR;LVMH;SHS;;;;;2024-10-18;120;623.2;74784;74784;LVMH;FR0000121014;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;060186;EUR;DSM FIRMENICH;SHS;;;;;2024-10-18;830;118.1;98023;98023;DSM FIRMENICH;CH1216478797;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0111060907;EUR;061299;USD;EDWARDS LIFESCIENCES;SHS;;;;;2024-10-18;830;70.27;58324.1;53824.4;EDWARDS LIFESCIENCES CORP;US28176E1082;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;069629;USD;DANAHER;SHS;;;;;2024-10-18;260;274.38;71338.8;65835.01;DANAHER;US2358511028;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;071932;EUR;ASML  HOLDING;SHS;;;;;2024-10-18;115;664.5;76417.5;76417.5;ASML HOLDING;NL0010273215;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0111060907;EUR;078013;USD;SYNOPSYS;SHS;;;;;2024-10-18;145;507.03;73519.35;67847.33;SYNOPSYS;US8716071076;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;079481;USD;MICROSOFT;SHS;;;;;2024-10-18;390;418.16;163082.4;150500.59;MICROSOFT;US5949181045;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;079557;USD;THERMO FISHER SCIENT;SHS;;;;;2024-10-18;160;601.71;96273.6;88846.09;THERMO FISHER SCIENTIFIC;US8835561023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;090414;EUR;L OREAL;SHS;;;;;2024-10-18;200;372.7;74540;74540;L OREAL;FR0000120321;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;090649;USD;APPLIED MATERIALS;SHS;;;;;2024-10-18;440;186.36;81998.4;75672.22;APPLIED MATERIALS;US0382221051;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;091573;USD;ADOBE;SHS;;;;;2024-10-18;105;494.9;51964.5;47955.44;ADOBE;US00724F1012;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;092895;USD;STRYKER CORP;SHS;;;;;2024-10-18;235;369.56;86846.6;80146.38;STRYKER CORP;US8636671013;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;093413;USD;COCA-COLA;SHS;;;;;2024-10-18;1380;70.44;97207.2;89707.66;COCA-COLA CO;US1912161007;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;093892;USD;MARSH AND MCLENNAN;SHS;;;;;2024-10-18;155;224.66;34822.3;32135.76;MARSH AND MCLENNAN;US5717481023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;094329;USD;SHERWIN WILLIAM;SHS;;;;;2024-10-18;105;388.36;40777.8;37631.79;SHERWIN-WILLIAMS CO;US8243481061;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;099567;USD;NIKE B;SHS;;;;;2024-10-18;640;82.92;53068.8;48974.54;NIKE B;US6541061031;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;201374;USD;NETFLIX;SHS;;;;;2024-10-18;70;763.89;53472.3;49346.91;NETFLIX;US64110L1061;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;790;163.42;129101.8;119141.6;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;202327;EUR;ISH SP 500 ENERGY;SHS;;;;;2024-10-18;8525;8.36;71337.2;71337.2;ISHARES SP 500 ENERGY SECTOR ETF ACC;IE00B42NKQ00;0830;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;204086;CHF;STRAUMANN HOLDING;SHS;;;;;2024-10-18;460;130.6;60076;64005.97;STRAUMANN HOLDING;CH1175448666;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;204463;SEK;ATLAS COPCO A;SHS;;;;;2024-10-18;4165;183.55;764485.75;67106.1;ATLAS COPCO A;SE0017486889;SSS;XSTO;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;204804;USD;AMAZON.COM;SHS;;;;;2024-10-18;710;188.99;134182.9;123830.69;AMAZON.COM;US0231351067;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;207476;USD;INTUITIVE SURGICAL;SHS;;;;;2024-10-18;140;521.15;72961;67332.06;INTUITIVE SURGICAL;US46120E6023;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;211689;CHF;CIE FIN RICHEMONT;SHS;;;;;2024-10-18;285;127.45;36323.25;38699.39;CIE FINANCIERE RICHEMONT;CH0210483332;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;212422;DKK;NOVO NORDISK B;SHS;;;;;2024-10-18;315;807.2;254268;34097.44;NOVO NORDISK B;DK0062498333;SDC;XCSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;215989;USD;NVIDIA CORP;SHS;;;;;2024-10-18;1275;138;175950;162375.46;NVIDIA CORP;US67066G1040;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;217464;EUR;ROBECO QI EM I ACC;SHS;;;;;2024-10-18;1560;126.58;197464.8;197464.8;ROBECO QI EMERGING MARKETS FUND I ACC;LU0951559524;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;217526;EUR;FIRST TRUST GLOBAL;SHS;;;;;2024-10-18;1970;36.74;72377.8;72377.8;FIRST TRUST GLOBAL FUNDS ETF ACC;IE00BF16M727;0830;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;226343;USD;MASTERCARD;SHS;;;;;2024-10-18;190;516.34;98104.6;90535.83;MASTERCARD;US57636Q1040;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;226675;EUR;HERMES INTERN;SHS;;;;;2024-10-18;15;2089;31335;31335;HERMES INTERNATIONAL;FR0000052292;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;234889;USD;MERCK AND CO;SHS;;;;;2024-10-18;680;108.7;73916;68213.38;MERCK AND CO;US58933Y1055;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;236535;EUR;AIR LIQUIDE;SHS;;;;;2024-10-18;566;173.68;98302.88;98302.88;AIR LIQUIDE;FR0000120073;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;245616;USD;SERVICENOW;SHS;;;;;2024-10-18;75;921.75;69131.25;63797.77;SERVICENOW;US81762P1021;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;247237;USD;MSCI INC;SHS;;;;;2024-10-18;160;608.02;97283.2;89777.8;MSCI INC;US55354G1004;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;254922;USD;EQUINIX_REIT;SHS;;;;;2024-10-18;35;895.2;31332;28914.74;EQUINIX REIT;US29444U7000;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;256070;SEK;ASSA ABLOY B;SHS;;;;;2024-10-18;2590;340;880600;77298.54;ASSA ABLOY B;SE0007100581;SSS;XSTO;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;266262;USD;VISA A;SHS;;;;;2024-10-18;440;290.62;127872.8;118007.41;VISA A;US92826C8394;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;274265;USD;ACCENTURE A    AM NT;SHS;;;;;2024-10-18;250;376.86;94215;86946.31;ACCENTURE A            AM NOT;IE00B4BNMY34;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;287307;CHF;SIKA;SHS;;;;;2024-10-18;230;255;58650;62486.68;SIKA;CH0418792922;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;294104;USD;APPLE;SHS;;;;;2024-10-18;660;235;155100;143134.04;APPLE;US0378331005;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0111060907;EUR;;EUR;;;;;;;2024-10-18;;;42796.77;42796.77;;;;;;;;;;;
0128851759;EUR;052763;GBP;ASHTEAD GROUP;SHS;;;;;2024-10-18;1375;59.02;81152.5;97727.09;ASHTEAD GROUP;GB0000536739;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;055934;EUR;LVMH;SHS;;;;;2024-10-18;115;623.2;71668;71668;LVMH;FR0000121014;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;061299;USD;EDWARDS LIFESCIENCES;SHS;;;;;2024-10-18;1000;70.27;70270;64848.67;EDWARDS LIFESCIENCES CORP;US28176E1082;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;071932;EUR;ASML  HOLDING;SHS;;;;;2024-10-18;160;664.5;106320;106320;ASML HOLDING;NL0010273215;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0128851759;EUR;078013;USD;SYNOPSYS;SHS;;;;;2024-10-18;165;507.03;83659.95;77205.58;SYNOPSYS;US8716071076;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;079481;USD;MICROSOFT;SHS;;;;;2024-10-18;320;418.16;133811.2;123487.67;MICROSOFT;US5949181045;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;079557;USD;THERMO FISHER SCIENT;SHS;;;;;2024-10-18;175;601.71;105299.25;97175.41;THERMO FISHER SCIENTIFIC;US8835561023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;090414;EUR;L OREAL;SHS;;;;;2024-10-18;180;372.7;67086;67086;L OREAL;FR0000120321;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;090649;USD;APPLIED MATERIALS;SHS;;;;;2024-10-18;585;186.36;109020.6;100609.66;APPLIED MATERIALS;US0382221051;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;091573;USD;ADOBE;SHS;;;;;2024-10-18;165;494.9;81658.5;75358.55;ADOBE;US00724F1012;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;092895;USD;STRYKER CORP;SHS;;;;;2024-10-18;240;369.56;88694.4;81851.63;STRYKER CORP;US8636671013;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;094329;USD;SHERWIN WILLIAM;SHS;;;;;2024-10-18;280;388.36;108740.8;100351.45;SHERWIN-WILLIAMS CO;US8243481061;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;615;163.42;100503.3;92749.47;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;204086;CHF;STRAUMANN HOLDING;SHS;;;;;2024-10-18;420;130.6;54852;58440.23;STRAUMANN HOLDING;CH1175448666;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;204463;SEK;ATLAS COPCO A;SHS;;;;;2024-10-18;3675;183.55;674546.25;59211.27;ATLAS COPCO A;SE0017486889;SSS;XSTO;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;204804;USD;AMAZON.COM;SHS;;;;;2024-10-18;625;188.99;118118.75;109005.89;AMAZON.COM;US0231351067;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;207476;USD;INTUITIVE SURGICAL;SHS;;;;;2024-10-18;285;521.15;148527.75;137068.83;INTUITIVE SURGICAL;US46120E6023;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;214660;USD;SALESFORCE.COM;SHS;;;;;2024-10-18;295;292.94;86417.3;79750.21;SALESFORCE.COM;US79466L3024;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;215989;USD;NVIDIA CORP;SHS;;;;;2024-10-18;1300;138;179400;165559.29;NVIDIA CORP;US67066G1040;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;226343;USD;MASTERCARD;SHS;;;;;2024-10-18;240;516.34;123921.6;114361.05;MASTERCARD;US57636Q1040;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;245616;USD;SERVICENOW;SHS;;;;;2024-10-18;140;921.75;129045;119089.18;SERVICENOW;US81762P1021;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;247237;USD;MSCI INC;SHS;;;;;2024-10-18;155;608.02;94243.1;86972.24;MSCI INC;US55354G1004;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;274265;USD;ACCENTURE A    AM NT;SHS;;;;;2024-10-18;245;376.86;92330.7;85207.39;ACCENTURE A            AM NOT;IE00B4BNMY34;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;287307;CHF;SIKA;SHS;;;;;2024-10-18;220;255;56100;59769.87;SIKA;CH0418792922;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;294104;USD;APPLE;SHS;;;;;2024-10-18;510;235;119850;110603.57;APPLE;US0378331005;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0128851759;EUR;;EUR;;;;;;;2024-10-18;;;29268.21;29268.21;;;;;;;;;;;
0123780071;EUR;038894;EUR;VANGUARD EUR CORP BD;SHS;;;;;2024-10-18;91;48.94;4453.54;4453.54;VANGUARD EUR CORP BOND ETF DIS;IE00BZ163G84;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0123780071;EUR;039590;EUR;WOLTERS KLUWER;SHS;;;;;2024-10-18;30;159;4770;4770;WOLTERS KLUWER;NL0000395903;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0123780071;EUR;052763;GBP;ASHTEAD GROUP;SHS;;;;;2024-10-18;135;59.02;7967.7;9595.02;ASHTEAD GROUP;GB0000536739;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;055934;EUR;LVMH;SHS;;;;;2024-10-18;9;623.2;5608.8;5608.8;LVMH;FR0000121014;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;060186;EUR;DSM FIRMENICH;SHS;;;;;2024-10-18;60;118.1;7086;7086;DSM FIRMENICH;CH1216478797;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0123780071;EUR;061299;USD;EDWARDS LIFESCIENCES;SHS;;;;;2024-10-18;55;70.27;3864.85;3566.68;EDWARDS LIFESCIENCES CORP;US28176E1082;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;069629;USD;DANAHER;SHS;;;;;2024-10-18;20;274.38;5487.6;5064.23;DANAHER;US2358511028;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;071932;EUR;ASML  HOLDING;SHS;;;;;2024-10-18;9;664.5;5980.5;5980.5;ASML HOLDING;NL0010273215;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0123780071;EUR;078013;USD;SYNOPSYS;SHS;;;;;2024-10-18;12;507.03;6084.36;5614.95;SYNOPSYS;US8716071076;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;079481;USD;MICROSOFT;SHS;;;;;2024-10-18;30;418.16;12544.8;11576.97;MICROSOFT;US5949181045;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;079557;USD;THERMO FISHER SCIENT;SHS;;;;;2024-10-18;13;601.71;7822.23;7218.74;THERMO FISHER SCIENTIFIC;US8835561023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;081568;EUR;ISH EUR GOV 10 15Y;SHS;;;;;2024-10-18;64;155.31;9939.84;9939.84;ISHARES EURO GOVERNMENT BD 10-15Y ETF;IE00B4WXJH41;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0123780071;EUR;090414;EUR;L OREAL;SHS;;;;;2024-10-18;16;372.7;5963.2;5963.2;L OREAL;FR0000120321;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;090649;USD;APPLIED MATERIALS;SHS;;;;;2024-10-18;31;186.36;5777.16;5331.45;APPLIED MATERIALS;US0382221051;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;091573;USD;ADOBE;SHS;;;;;2024-10-18;8;494.9;3959.2;3653.75;ADOBE;US00724F1012;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;092895;USD;STRYKER CORP;SHS;;;;;2024-10-18;17;369.56;6282.52;5797.82;STRYKER CORP;US8636671013;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;093413;USD;COCA-COLA;SHS;;;;;2024-10-18;110;70.44;7748.4;7150.61;COCA-COLA CO;US1912161007;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;093892;USD;MARSH AND MCLENNAN;SHS;;;;;2024-10-18;10;224.66;2246.6;2073.27;MARSH AND MCLENNAN;US5717481023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;094329;USD;SHERWIN WILLIAM;SHS;;;;;2024-10-18;8;388.36;3106.88;2867.18;SHERWIN-WILLIAMS CO;US8243481061;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;099567;USD;NIKE B;SHS;;;;;2024-10-18;50;82.92;4146;3826.14;NIKE B;US6541061031;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;201374;USD;NETFLIX;SHS;;;;;2024-10-18;5;763.89;3819.45;3524.78;NETFLIX;US64110L1061;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;55;163.42;8988.1;8294.67;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;202327;EUR;ISH SP 500 ENERGY;SHS;;;;;2024-10-18;660;8.36;5522.88;5522.88;ISHARES SP 500 ENERGY SECTOR ETF ACC;IE00B42NKQ00;0830;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;204086;CHF;STRAUMANN HOLDING;SHS;;;;;2024-10-18;36;130.6;4701.6;5009.16;STRAUMANN HOLDING;CH1175448666;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;204463;SEK;ATLAS COPCO A;SHS;;;;;2024-10-18;325;183.55;59653.75;5236.37;ATLAS COPCO A;SE0017486889;SSS;XSTO;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;204768;EUR;XT II EUR HY CORP;SHS;;;;;2024-10-18;272;16.02;4359.62;4359.62;XTRACKER II EUR HY CORP BD 1D ETF DIS;LU1109942653;0830;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;204804;USD;AMAZON.COM;SHS;;;;;2024-10-18;50;188.99;9449.5;8720.47;AMAZON.COM;US0231351067;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;207476;USD;INTUITIVE SURGICAL;SHS;;;;;2024-10-18;10;521.15;5211.5;4809.43;INTUITIVE SURGICAL;US46120E6023;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;211689;CHF;CIE FIN RICHEMONT;SHS;;;;;2024-10-18;20;127.45;2549;2715.75;CIE FINANCIERE RICHEMONT;CH0210483332;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;212422;DKK;NOVO NORDISK B;SHS;;;;;2024-10-18;23;807.2;18565.6;2489.65;NOVO NORDISK B;DK0062498333;SDC;XCSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;215989;USD;NVIDIA CORP;SHS;;;;;2024-10-18;100;138;13800;12735.33;NVIDIA CORP;US67066G1040;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;217076;EUR;ROB GLB DYN DUR GH;SHS;;;;;2024-10-18;169;73.97;12500.93;12500.93;ROBECO GLOBAL DYNAMIC DURATION GH DIS;LU2819788618;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;217464;EUR;ROBECO QI EM I ACC;SHS;;;;;2024-10-18;110;126.58;13923.8;13923.8;ROBECO QI EMERGING MARKETS FUND I ACC;LU0951559524;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0123780071;EUR;217526;EUR;FIRST TRUST GLOBAL;SHS;;;;;2024-10-18;148;36.74;5437.52;5437.52;FIRST TRUST GLOBAL FUNDS ETF ACC;IE00BF16M727;0830;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
