CodeId;CodeLanguage;CodeCountry;ExternalCode;MovementGroupID;MovementType;OptionDirection;ShortDescription;Caption;Created;CreatedBy;Modified;ModifiedBy;ValidFrom;ValidUntil;MovementSign;COAMovement;InternalCorrection;FeeCategory;EnumCaption;CustomField;IsIncome;CreateCashTransaction;FixCode;TaxLotProcessingTypeId;TaxableRPLCalculationDisabled;UniqueID;UpdateMask;IsPrepayment;MarketValueCalculationEnabled;RPLCalculationDisabled;CashTransactioncode;OverridesCodeId
5099;FR;BE;5099;4;1;3;RCOECBKS;RCOECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5099;-1;NULL;NULL;NULL;NULL;NULL
5099;NL;BE;5099;4;1;3;RCOECBKS;RCOECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5099;-1;NULL;NULL;NULL;NULL;NULL
5099;NL;NL;5099;4;1;3;RCOECBKS;RCOECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5099;-1;NULL;NULL;NULL;NULL;NULL
5100;EN;EX;5100;4;1;3;RCAECBKS;RCAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5100;-1;NULL;NULL;NULL;NULL;NULL
5100;EN;GB;5100;4;1;3;RCAECBKS;RCAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5100;-1;NULL;NULL;NULL;NULL;NULL
5100;FR;BE;5100;4;1;3;RCAECBKS;RCAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5100;-1;NULL;NULL;NULL;NULL;NULL
5100;NL;BE;5100;4;1;3;RCAECBKS;RCAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5100;-1;NULL;NULL;NULL;NULL;NULL
5100;NL;NL;5100;4;1;3;RCAECBKS;RCAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5100;-1;NULL;NULL;NULL;NULL;NULL
5101;EN;EX;5101;4;1;3;TVAECBKS;TVAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5101;-1;NULL;NULL;NULL;NULL;NULL
5101;EN;GB;5101;4;1;3;TVAECBKS;TVAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5101;-1;NULL;NULL;NULL;NULL;NULL
5101;FR;BE;5101;4;1;3;TVAECBKS;TVAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5101;-1;NULL;NULL;NULL;NULL;NULL
5101;NL;BE;5101;4;1;3;TVAECBKS;TVAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5101;-1;NULL;NULL;NULL;NULL;NULL
5101;NL;NL;5101;4;1;3;TVAECBKS;TVAECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5101;-1;NULL;NULL;NULL;NULL;NULL
5102;EN;EX;5102;4;1;3;CBLECBKS;CBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5102;-1;NULL;NULL;NULL;NULL;NULL
5102;EN;GB;5102;4;1;3;CBLECBKS;CBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5102;-1;NULL;NULL;NULL;NULL;NULL
5102;FR;BE;5102;4;1;3;CBLECBKS;CBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5102;-1;NULL;NULL;NULL;NULL;NULL
5102;NL;BE;5102;4;1;3;CBLECBKS;CBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5102;-1;NULL;NULL;NULL;NULL;NULL
5102;NL;NL;5102;4;1;3;CBLECBKS;CBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5102;-1;NULL;NULL;NULL;NULL;NULL
5103;EN;EX;5103;4;1;3;MBLECBKS;MBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5103;-1;NULL;NULL;NULL;NULL;NULL
5103;EN;GB;5103;4;1;3;MBLECBKS;MBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5103;-1;NULL;NULL;NULL;NULL;NULL
5103;FR;BE;5103;4;1;3;MBLECBKS;MBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5103;-1;NULL;NULL;NULL;NULL;NULL
5103;NL;BE;5103;4;1;3;MBLECBKS;MBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5103;-1;NULL;NULL;NULL;NULL;NULL
5103;NL;NL;5103;4;1;3;MBLECBKS;MBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5103;-1;NULL;NULL;NULL;NULL;NULL
5104;EN;EX;5104;4;1;3;ABLECBKS;ABLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5104;-1;NULL;NULL;NULL;NULL;NULL
5104;EN;GB;5104;4;1;3;ABLECBKS;ABLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5104;-1;NULL;NULL;NULL;NULL;NULL
5104;FR;BE;5104;4;1;3;ABLECBKS;ABLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5104;-1;NULL;NULL;NULL;NULL;NULL
5104;NL;BE;5104;4;1;3;ABLECBKS;ABLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5104;-1;NULL;NULL;NULL;NULL;NULL
5104;NL;NL;5104;4;1;3;ABLECBKS;ABLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5104;-1;NULL;NULL;NULL;NULL;NULL
5105;EN;EX;5105;4;1;3;EBLECBKS;EBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5105;-1;NULL;NULL;NULL;NULL;NULL
5105;EN;GB;5105;4;1;3;EBLECBKS;EBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5105;-1;NULL;NULL;NULL;NULL;NULL
5105;FR;BE;5105;4;1;3;EBLECBKS;EBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5105;-1;NULL;NULL;NULL;NULL;NULL
5105;NL;BE;5105;4;1;3;EBLECBKS;EBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5105;-1;NULL;NULL;NULL;NULL;NULL
5105;NL;NL;5105;4;1;3;EBLECBKS;EBLECBKS;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5105;-1;NULL;NULL;NULL;NULL;NULL
5106;EN;EX;5106;4;1;3;CBLCCRED;CBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5106;-1;NULL;NULL;NULL;NULL;NULL
5106;EN;GB;5106;4;1;3;CBLCCRED;CBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5106;-1;NULL;NULL;NULL;NULL;NULL
5106;FR;BE;5106;4;1;3;CBLCCRED;CBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5106;-1;NULL;NULL;NULL;NULL;NULL
5106;NL;BE;5106;4;1;3;CBLCCRED;CBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5106;-1;NULL;NULL;NULL;NULL;NULL
5106;NL;NL;5106;4;1;3;CBLCCRED;CBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5106;-1;NULL;NULL;NULL;NULL;NULL
5107;EN;EX;5107;4;1;3;MBLCCRED;MBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5107;-1;NULL;NULL;NULL;NULL;NULL
5107;EN;GB;5107;4;1;3;MBLCCRED;MBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5107;-1;NULL;NULL;NULL;NULL;NULL
5107;FR;BE;5107;4;1;3;MBLCCRED;MBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5107;-1;NULL;NULL;NULL;NULL;NULL
5107;NL;BE;5107;4;1;3;MBLCCRED;MBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5107;-1;NULL;NULL;NULL;NULL;NULL
5107;NL;NL;5107;4;1;3;MBLCCRED;MBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5107;-1;NULL;NULL;NULL;NULL;NULL
5108;EN;EX;5108;4;1;3;ABLCCRED;ABLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5108;-1;NULL;NULL;NULL;NULL;NULL
5108;EN;GB;5108;4;1;3;ABLCCRED;ABLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5108;-1;NULL;NULL;NULL;NULL;NULL
5108;FR;BE;5108;4;1;3;ABLCCRED;ABLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5108;-1;NULL;NULL;NULL;NULL;NULL
5108;NL;BE;5108;4;1;3;ABLCCRED;ABLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5108;-1;NULL;NULL;NULL;NULL;NULL
5108;NL;NL;5108;4;1;3;ABLCCRED;ABLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5108;-1;NULL;NULL;NULL;NULL;NULL
5109;EN;EX;5109;4;1;3;EBLCCRED;EBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5109;-1;NULL;NULL;NULL;NULL;NULL
5109;EN;GB;5109;4;1;3;EBLCCRED;EBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5109;-1;NULL;NULL;NULL;NULL;NULL
5109;FR;BE;5109;4;1;3;EBLCCRED;EBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5109;-1;NULL;NULL;NULL;NULL;NULL
5109;NL;BE;5109;4;1;3;EBLCCRED;EBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5109;-1;NULL;NULL;NULL;NULL;NULL
5109;NL;NL;5109;4;1;3;EBLCCRED;EBLCCRED;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5109;-1;NULL;NULL;NULL;NULL;NULL
5110;EN;EX;5110;4;1;3;CBLEURO;CBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5110;-1;NULL;NULL;NULL;NULL;NULL
5110;EN;GB;5110;4;1;3;CBLEURO;CBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5110;-1;NULL;NULL;NULL;NULL;NULL
5110;FR;BE;5110;4;1;3;CBLEURO;CBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5110;-1;NULL;NULL;NULL;NULL;NULL
5110;NL;BE;5110;4;1;3;CBLEURO;CBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5110;-1;NULL;NULL;NULL;NULL;NULL
5110;NL;NL;5110;4;1;3;CBLEURO;CBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5110;-1;NULL;NULL;NULL;NULL;NULL
5111;EN;EX;5111;4;1;3;MBLEURO;MBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5111;-1;NULL;NULL;NULL;NULL;NULL
5111;EN;GB;5111;4;1;3;MBLEURO;MBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5111;-1;NULL;NULL;NULL;NULL;NULL
5111;FR;BE;5111;4;1;3;MBLEURO;MBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5111;-1;NULL;NULL;NULL;NULL;NULL
5111;NL;BE;5111;4;1;3;MBLEURO;MBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5111;-1;NULL;NULL;NULL;NULL;NULL
5111;NL;NL;5111;4;1;3;MBLEURO;MBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5111;-1;NULL;NULL;NULL;NULL;NULL
5112;EN;EX;5112;4;1;3;ABLEURO;ABLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5112;-1;NULL;NULL;NULL;NULL;NULL
5112;EN;GB;5112;4;1;3;ABLEURO;ABLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5112;-1;NULL;NULL;NULL;NULL;NULL
5112;FR;BE;5112;4;1;3;ABLEURO;ABLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5112;-1;NULL;NULL;NULL;NULL;NULL
5112;NL;BE;5112;4;1;3;ABLEURO;ABLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5112;-1;NULL;NULL;NULL;NULL;NULL
5112;NL;NL;5112;4;1;3;ABLEURO;ABLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5112;-1;NULL;NULL;NULL;NULL;NULL
5113;EN;EX;5113;4;1;3;EBLEURO;EBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5113;-1;NULL;NULL;NULL;NULL;NULL
5113;EN;GB;5113;4;1;3;EBLEURO;EBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5113;-1;NULL;NULL;NULL;NULL;NULL
5113;FR;BE;5113;4;1;3;EBLEURO;EBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5113;-1;NULL;NULL;NULL;NULL;NULL
5113;NL;BE;5113;4;1;3;EBLEURO;EBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5113;-1;NULL;NULL;NULL;NULL;NULL
5113;NL;NL;5113;4;1;3;EBLEURO;EBLEURO;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5113;-1;NULL;NULL;NULL;NULL;NULL
5114;EN;EX;5114;4;1;3;FCVISA;FCVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5114;-1;NULL;NULL;NULL;NULL;NULL
5114;EN;GB;5114;4;1;3;FCVISA;FCVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5114;-1;NULL;NULL;NULL;NULL;NULL
5114;FR;BE;5114;4;1;3;FCVISA;FCVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5114;-1;NULL;NULL;NULL;NULL;NULL
5114;NL;BE;5114;4;1;3;FCVISA;FCVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5114;-1;NULL;NULL;NULL;NULL;NULL
5114;NL;NL;5114;4;1;3;FCVISA;FCVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5114;-1;NULL;NULL;NULL;NULL;NULL
5115;EN;EX;5115;4;1;3;FMVISA;FMVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5115;-1;NULL;NULL;NULL;NULL;NULL
5115;EN;GB;5115;4;1;3;FMVISA;FMVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5115;-1;NULL;NULL;NULL;NULL;NULL
5115;FR;BE;5115;4;1;3;FMVISA;FMVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5115;-1;NULL;NULL;NULL;NULL;NULL
5115;NL;BE;5115;4;1;3;FMVISA;FMVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5115;-1;NULL;NULL;NULL;NULL;NULL
5115;NL;NL;5115;4;1;3;FMVISA;FMVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5115;-1;NULL;NULL;NULL;NULL;NULL
5116;EN;EX;5116;4;1;3;FAVISA;FAVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5116;-1;NULL;NULL;NULL;NULL;NULL
5116;EN;GB;5116;4;1;3;FAVISA;FAVISA;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5116;-1;NULL;NULL;NULL;NULL;NULL
